antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Native-country_Un***********', 'Marital-status_Divorced', 'Workclass_Private'})","frozenset({'Race_White', 'Income_<=50K'})",0.09105123260540991,0.6348569343826549,0.07234064731328503,0.7945048654836863,1.251470721125974,1.0,0.01453614090965246,1.7768939711239602,0.2210687362848002,0.11068580542264753,0.43722021896024676,0.4542264086058937
"frozenset({'Race_White', 'Marital-status_Divorced'})","frozenset({'Native-country_Un***********', 'Income_<=50K', 'Workclass_Private'})",0.11747537395111274,0.4762078490644707,0.07234064731328503,0.6157941437444542,1.293120524901482,1.0,0.016397952165981278,1.3633112104026357,0.25685048600595894,0.1387583724882535,0.2664917647785913,0.3838519804855575
"frozenset({'Marital-status_Divorced', 'Workclass_Private'})","frozenset({'Race_White', 'Income_<=50K', 'Native-country_Un***********'})",0.09709699275551155,0.5767967894928858,0.07234064731328503,0.7450348899624261,1.2916765549569955,1.0,0.016335413622491975,1.65984753931527,0.25009594226197157,0.12025645468722924,0.397535028781905,0.4352263995307748
"frozenset({'Native-country_Un***********', 'Income_<=50K', 'Marital-status_Divorced', 'Sex_Female'})",frozenset({'Workclass_Private'}),0.07135039349559598,0.6967217386772294,0.0514410798978475,0.7209642074506939,1.0347950514928532,1.0,0.0017297096862913877,1.0868794234316044,0.036208560654315824,0.07178181818181817,0.07993473936354407,0.39739862078100224
"frozenset({'Income_<=50K', 'Marital-status_Divorced', 'Workclass_Private', 'Sex_Female'})",frozenset({'Native-country_Un***********'}),0.0551936206806692,0.8909678428102361,0.0514410798978475,0.9320113314447592,1.0460661840556067,1.0,0.002265338743105222,1.6036813119994444,0.04661012402181574,0.057494029242150635,0.37643471148690016,0.4948737558071997
"frozenset({'Native-country_Un***********', 'Marital-status_Divorced', 'Workclass_Private', 'Sex_Female'})",frozenset({'Income_<=50K'}),0.05498514619273467,0.7574399332881638,0.0514410798978475,0.9355450236966824,1.235140877290872,1.0,0.009793134433782616,3.76324809383804,0.2014526591106846,0.06759810971851243,0.7342721034955403,0.5017297127015717
"frozenset({'Native-country_Un***********', 'Income_<=50K', 'Marital-status_Divorced', 'Workclass_Private'})",frozenset({'Sex_Female'}),0.08219106686819201,0.3268358784593735,0.0514410798978475,0.6258719086873811,1.9149424831741,1.0,0.024578090356468855,1.7992878299484203,0.5205779621162564,0.14385658067337123,0.44422455187246673,0.3916315371853426
"frozenset({'Income_<=50K', 'Marital-status_Divorced', 'Sex_Female'})","frozenset({'Native-country_Un***********', 'Workclass_Private'})",0.07645801844999218,0.6157294001146609,0.0514410798978475,0.67280163599182,1.0926904511406001,1.0,0.0043636300636781325,1.1744270208995673,0.0918504325989557,0.08028306490971206,0.1485209534483996,0.3781732913326291
"frozenset({'Native-country_Un***********', 'Marital-status_Divorced', 'Sex_Female'})","frozenset({'Income_<=50K', 'Workclass_Private'})",0.07619742534007401,0.5435972272893105,0.0514410798978475,0.6751025991792066,1.2419169290940975,1.0,0.01002037075639902,1.404759692006375,0.21086016665166193,0.09050894085281981,0.288134471902642,0.384866735831214
"frozenset({'Marital-status_Divorced', 'Workclass_Private', 'Sex_Female'})","frozenset({'Native-country_Un***********', 'Income_<=50K'})",0.05889404284150727,0.6706103090634283,0.0514410798978475,0.8734513274336283,1.30247226388972,1.0,0.01194612762590952,2.602869585722559,0.24676215287859973,0.07586471944657956,0.6158086423210485,0.4750795923715122
"frozenset({'Marital-status_Divorced', 'Sex_Female'})","frozenset({'Native-country_Un***********', 'Income_<=50K', 'Workclass_Private'})",0.08156564340438839,0.4762078490644707,0.0514410798978475,0.6306709265175718,1.3243606289912062,1.0,0.012598880294684069,1.4182261526195556,0.26666974838143853,0.10159547092125579,0.2948938375216569,0.36934662666034
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",frozenset({'Workclass_Private'}),0.07343513837494137,0.6967217386772294,0.055766925522489186,0.759403832505323,1.089967185388961,1.0,0.004603068233897105,1.2605282306896277,0.08908301029414697,0.07806230393229736,0.20668178970263462,0.41972286179425333
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",frozenset({'Relationship_Husband'}),0.05670506071819461,0.4065252514723511,0.055766925522489186,0.9834558823529412,2.419175386500754,1.0,0.03271488645427019,35.87225146656024,0.6219009363350999,0.13686364799181377,0.97212329978975,0.5603176847662142
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",frozenset({'Race_White'}),0.060301245635065406,0.8543284515557409,0.055766925522489186,0.9248055315471047,1.0824941272446496,1.0,0.004249855712201378,1.9372641557472179,0.08109775503962764,0.06493112446143576,0.48380813373677883,0.4950406379063
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Workclass_Private', 'Relationship_Husband'})",frozenset({'Marital-status_Married-civ-spouse'}),0.055766925522489186,0.46124980455516756,0.055766925522489186,1.0,2.1680225988700563,1.0,0.030044442024598463,inf,0.5705690787658001,0.1209039548022599,1.0,0.56045197740113
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Workclass_Private', 'Relationship_Husband'})",0.07447751081461407,0.2642414134570282,0.055766925522489186,0.748775367389783,2.8336790875952205,1.0,0.03608688279407446,2.9286880784677063,0.6991746776232484,0.19708970344446491,0.6585501858828198,0.47991036614065086
"frozenset({'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})","frozenset({'Race_White', 'Workclass_Private'})",0.07895971230520665,0.5960806796268306,0.055766925522489186,0.7062706270627063,1.1848574382663413,1.0,0.00870056654846258,1.37514105700079,0.16939173009311945,0.09005217976771587,0.2728018737357607,0.3999133147554504
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})","frozenset({'Race_White', 'Relationship_Husband'})",0.06165632980663991,0.3663417939229687,0.055766925522489186,0.9044801352493661,2.4689515372072255,1.0,0.03317963505441852,6.633784582204679,0.6340638217467769,0.14981797815737888,0.84925648585537,0.5283533127520127
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Workclass_Private', 'Marital-status_Married-civ-spouse'})",0.073487256996925,0.2988481784541617,0.055766925522489186,0.7588652482269503,2.5393002298099923,1.0,0.0338053926293653,2.907717848175388,0.6542713229685106,0.17616068488640108,0.6560876769293463,0.472735728403674
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",0.0905821650075572,0.4062646583624329,0.055766925522489186,0.6156501726121979,1.515391900180916,1.0,0.018966593201964435,1.5447784786917536,0.37398067425335146,0.12643270707786838,0.35265799349633437,0.37645882588275065
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Race_White', 'Marital-status_Married-civ-spouse'})",0.060301245635065406,0.4117371136707145,0.055766925522489186,0.9248055315471047,2.2461068017461137,1.0,0.030938664693958583,7.823220223942344,0.5903862202663267,0.13396769750845125,0.8721753994679097,0.5301242847608941
"frozenset({'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Race_White', 'Workclass_Private', 'Relationship_Husband'})",0.08047115234273206,0.237869390733309,0.055766925522489186,0.6930051813471503,2.9133852792523602,1.0,0.03662530154311622,2.4825520268096435,0.7142317437060367,0.21238586740770146,0.5971887037206983,0.46372432599346997
"frozenset({'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Race_White', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",0.07901183092719029,0.2660655652264554,0.055766925522489186,0.7058047493403694,2.652747448696115,1.0,0.03474459806726917,2.4947188410688197,0.6764824568687173,0.19275806161052064,0.5991532257913412,0.45770159112464115
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",frozenset({'Workclass_Private'}),0.07895971230520665,0.6967217386772294,0.060301245635065406,0.7636963696369636,1.0961282349060757,1.0,0.0052882975923280034,1.2834261617430092,0.09521622865209613,0.08429258341833017,0.22083558072253318,0.4251231698573807
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",frozenset({'Relationship_Husband'}),0.0610309063428363,0.4065252514723511,0.060301245635065406,0.9880444064901792,2.4304625676060345,1.0,0.03549064108645837,49.63992360899072,0.6268105005288681,0.14806757102636292,0.9798549246796407,0.5681888699117563
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",frozenset({'Sex_Male'}),0.060301245635065406,0.6731641215406264,0.060301245635065406,1.0,1.485521833384949,1.0,0.019708610589331065,inf,0.3478092068774265,0.08957881697119852,1.0,0.5447894084855993
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private', 'Relationship_Husband'})",frozenset({'Marital-status_Married-civ-spouse'}),0.060301245635065406,0.46124980455516756,0.060301245635065406,1.0,2.1680225988700563,1.0,0.032487307871458336,inf,0.5733222407099279,0.13073446327683616,1.0,0.5653672316384181
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Workclass_Private', 'Relationship_Husband'})",0.07974149163496118,0.2642414134570282,0.060301245635065406,0.7562091503267973,2.86181163063516,1.0,0.03923024117427147,3.017990985015406,0.7069437400451677,0.21256659930185556,0.6686537484819904,0.4922071392659627
"frozenset({'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})","frozenset({'Sex_Male', 'Workclass_Private'})",0.07895971230520665,0.461614634909053,0.060301245635065406,0.7636963696369636,1.654402421161163,1.0,0.023852286866773577,2.278362648359733,0.42946236676939975,0.12555615843733042,0.5610883101862945,0.4471637544244432
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})","frozenset({'Sex_Male', 'Relationship_Husband'})",0.06165632980663991,0.40647313285036746,0.060301245635065406,0.978021978021978,2.4061171550593268,1.0,0.03523960409850499,27.00547245530824,0.6227916892375976,0.14785942492012777,0.9629704682391721,0.563187165443865
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Workclass_Private', 'Marital-status_Married-civ-spouse'})",0.07901183092719029,0.2988481784541617,0.060301245635065406,0.7631926121372031,2.55378037130738,1.0,0.036688703886146395,2.960852817447049,0.6606204824990254,0.18989003774823568,0.6622594699380447,0.4824857375300595
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",0.09548131547401886,0.4062646583624329,0.060301245635065406,0.6315502183406113,1.554529062129738,1.0,0.021510561624017453,1.6114416976000336,0.39437368072835616,0.13659976387249112,0.379437679011702,0.38998934906767574
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Sex_Male', 'Marital-status_Married-civ-spouse'})",0.060301245635065406,0.4100171991452546,0.060301245635065406,1.0,2.4389220795728996,1.0,0.03557669779480588,inf,0.6278424847476428,0.14707003940510996,1.0,0.5735350197025549
"frozenset({'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Sex_Male', 'Workclass_Private', 'Relationship_Husband'})",0.08047115234273206,0.26418929483504455,0.060301245635065406,0.7493523316062176,2.8364220135191354,1.0,0.03904162864307558,2.9356375420534655,0.7041031451062613,0.21206011730205276,0.6593584917501415,0.48880123978219736
"frozenset({'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Sex_Male', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",0.07901183092719029,0.2670558190441445,0.060301245635065406,0.7631926121372031,2.8578018440820676,1.0,0.03920067641262714,3.095106903423612,0.7058513117923604,0.21101586722597115,0.6769093827118337,0.49449638413261404
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",frozenset({'Workclass_Private'}),0.07171522384948142,0.6967217386772294,0.05462031583884922,0.7616279069767442,1.0931593844376712,1.0,0.004654760388811817,1.2722892914028425,0.09180406138928635,0.07651869158878503,0.2140152347762142,0.4200120384674266
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",frozenset({'Native-country_Un***********'}),0.060301245635065406,0.8909678428102361,0.05462031583884922,0.9057908383751081,1.0166369591051885,1.0,0.0008938450966048325,1.1573413382436413,0.017414836595496145,0.06091606603115554,0.13595067681797268,0.483547656683898
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",frozenset({'Relationship_Husband'}),0.05550633241257101,0.4065252514723511,0.05462031583884922,0.9840375586854461,2.4206062357048275,1.0,0.03205559009652088,37.179447481291085,0.621370338949495,0.1340667775361392,0.9731034195571839,0.5591982665222102
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Workclass_Private', 'Relationship_Husband'})",frozenset({'Marital-status_Married-civ-spouse'}),0.05462031583884922,0.46124980455516756,0.05462031583884922,1.0,2.1680225988700563,1.0,0.029426705833438496,inf,0.5698770604774243,0.1184180790960452,1.0,0.5592090395480226
"frozenset({'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})","frozenset({'Native-country_Un***********', 'Workclass_Private'})",0.07895971230520665,0.6157294001146609,0.05462031583884922,0.6917491749174918,1.1234629608212219,1.0,0.00600249954793812,1.2466166141890551,0.11931616927973356,0.08533507043400375,0.19782875615650553,0.39022874354474557
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Workclass_Private', 'Relationship_Husband'})",0.07270547766717048,0.2642414134570282,0.05462031583884922,0.7512544802867384,2.8430610874283335,1.0,0.035408517654007696,2.957876738407625,0.6990944338994454,0.19346501753738238,0.6619196510067046,0.47898029734258024
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})","frozenset({'Native-country_Un***********', 'Relationship_Husband'})",0.06165632980663991,0.3629019648720488,0.05462031583884922,0.885883347421809,2.441109261379039,1.0,0.03224511260522053,5.582866485602713,0.6291406723018295,0.1476472245703015,0.820880545401035,0.5181965925677191
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Workclass_Private', 'Marital-status_Married-civ-spouse'})",0.07176734247146506,0.2988481784541617,0.05462031583884922,0.7610748002904866,2.546693790229084,1.0,0.033172776268755894,2.934608079843828,0.6542907321129308,0.17285172356919018,0.6592389945122699,0.4719221228519053
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Relationship_Husband'})","frozenset({'Native-country_Un***********', 'Marital-status_Married-civ-spouse'})",0.060301245635065406,0.4086621149736801,0.05462031583884922,0.9057908383751081,2.2164786144500956,1.0,0.029977481262075997,6.276861770416996,0.5840530307841469,0.1318238993710692,0.8406847184825664,0.5197236298749663
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",0.09037369051962266,0.4062646583624329,0.05462031583884922,0.6043829296424452,1.4876581489479919,1.0,0.017904679334942483,1.5007829189497686,0.3603705786926984,0.1235703336870652,0.33368111578735926,0.3694140433972329
"frozenset({'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Native-country_Un***********', 'Workclass_Private', 'Relationship_Husband'})",0.08047115234273206,0.2338041382185855,0.05462031583884922,0.6787564766839379,2.903098644256513,1.0,0.035805827413900246,2.38509356973892,0.7129090835930432,0.2103572862304296,0.5807292373399576,0.4561860849759413
"frozenset({'Occupation_Craft-repair', 'Relationship_Husband'})","frozenset({'Native-country_Un***********', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",0.07901183092719029,0.26220878719966645,0.05462031583884922,0.6912928759894459,2.6364214692127805,1.0,0.03390271947700556,2.3899390568489434,0.6739478275744838,0.1905801054737225,0.5815792887545562,0.44980068168385035
"frozenset({'Race_White', 'Sex_Male', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})",frozenset({'Workclass_Private'}),0.07390420597279408,0.6967217386772294,0.056183874498358266,0.7602256699576869,1.0911467631267309,1.0,0.004693207617433089,1.2648487486932023,0.09019909285218845,0.07864021009629413,0.20939163593025234,0.42043300254317617
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",frozenset({'Sex_Male'}),0.05670506071819461,0.6731641215406264,0.056183874498358266,0.9908088235294118,1.4718681400633962,1.0,0.01801206211308691,35.55974357637997,0.3398632813280822,0.08339780287792048,0.9718783123997488,0.5371355978904414
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",frozenset({'Race_White'}),0.0610309063428363,0.8543284515557409,0.056183874498358266,0.9205807002561913,1.0775489199497037,1.0,0.00404343478543949,1.8342084218088976,0.0766456408980515,0.0653927813163482,0.4548056872327523,0.49317224373473306
"frozenset({'Race_White', 'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private'})",frozenset({'Marital-status_Married-civ-spouse'}),0.08615208213894825,0.46124980455516756,0.056183874498358266,0.6521476104053237,1.4138707571578468,1.0,0.016446243449747648,1.5487896922961877,0.32031782195545666,0.11437665782493368,0.35433454588826013,0.38697776000492173
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Sex_Male', 'Workclass_Private'})",0.07447751081461407,0.461614634909053,0.056183874498358266,0.7543736878936319,1.6342066105470379,1.0,0.021803965534735147,2.1918879963389264,0.4193115501942107,0.11707211120764552,0.5437723087720344,0.43804266420198135
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Race_White', 'Workclass_Private'})",0.07974149163496118,0.5960806796268306,0.056183874498358266,0.7045751633986927,1.1820130856108,1.0,0.008651511970133377,1.3672490269268782,0.16732871898366766,0.09067204979392718,0.2686043432426733,0.3994153249886705
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})","frozenset({'Race_White', 'Sex_Male'})",0.06165632980663991,0.5907645801845,0.056183874498358266,0.911242603550296,1.5424800912500687,1.0,0.01975949870442157,4.610719063254639,0.37480235272392576,0.09423076923076923,0.7831140899540917,0.5031731323882931
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Sex_Male', 'Marital-status_Married-civ-spouse'})",0.0905821650075572,0.4100171991452546,0.056183874498358266,0.6202531645569621,1.5127491379629379,1.0,0.019043628909446372,1.5536213755841632,0.37271301437074345,0.12642195379383137,0.3563425325401442,0.37864062829348044
"frozenset({'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Race_White', 'Sex_Male', 'Workclass_Private'})",0.08047115234273206,0.40485745556887476,0.056183874498358266,0.6981865284974094,1.7245243205818477,1.0,0.023604528514184472,1.9718886021494797,0.45689697869842166,0.1309205732329366,0.49287196096679164,0.4184804939088489
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Native-country_Un***********', 'Marital-status_Married-civ-spouse'})",frozenset({'Workclass_Private'}),0.0686923437744306,0.6967217386772294,0.052327096471569294,0.7617602427921093,1.0933493251385549,1.0,0.0044676472832340455,1.2729960140872985,0.09167672028322987,0.07338108463674901,0.21445158591720234,0.4184324852500343
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",frozenset({'Native-country_Un***********'}),0.05670506071819461,0.8909678428102361,0.052327096471569294,0.9227941176470589,1.0357210140563977,1.0,0.001804710847055982,1.4122260359817047,0.03656229824059747,0.05844344839629781,0.2918980570239572,0.4907623703181185
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",frozenset({'Race_White'}),0.05550633241257101,0.8543284515557409,0.052327096471569294,0.9427230046948357,1.1034667088262453,1.0,0.00490645744999927,2.5432819523464927,0.09927556081819945,0.06102230596243847,0.6068072597781083,0.5019861973205755
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Native-country_Un***********', 'Workclass_Private'})",frozenset({'Marital-status_Married-civ-spouse'}),0.08281649033199562,0.46124980455516756,0.052327096471569294,0.6318439269981121,1.3698519126907092,1.0,0.01412800649199139,1.4633744624988698,0.29437302500419965,0.10641229464758878,0.3166479082241247,0.37264512734086397
"frozenset({'Race_White', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Native-country_Un***********', 'Workclass_Private'})",0.07447751081461407,0.6157294001146609,0.052327096471569294,0.7025892232330301,1.1410681755689986,1.0,0.0064691034156538,1.2920533817321165,0.1335766293986123,0.082032845820737,0.22603816983211023,0.3937865703095911
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Race_White', 'Workclass_Private'})",0.07270547766717048,0.5960806796268306,0.052327096471569294,0.7197132616487456,1.2074091414929162,1.0,0.008988765931128961,1.4410932274183412,0.18524894352446347,0.0848833276969902,0.30608236790380416,0.40374926001034817
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})","frozenset({'Race_White', 'Native-country_Un***********'})",0.06165632980663991,0.7825611090842758,0.052327096471569294,0.8486897717666949,1.0845028738519864,1.0,0.0040772506360192765,1.4370402678955412,0.08303837527030308,0.0660787152823483,0.30412527585991744,0.4577781193165809
"frozenset({'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Race_White', 'Native-country_Un***********', 'Workclass_Private'})",0.08047115234273206,0.5419815500078178,0.052327096471569294,0.650259067357513,1.1997808179044718,1.0,0.008713216593940136,1.3095934940517213,0.18108668313765292,0.09178169850991864,0.2364042700715297,0.3734034061664957
"frozenset({'Native-country_Un***********', 'Sex_Male', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})",frozenset({'Workclass_Private'}),0.0721321728253505,0.6967217386772294,0.05498514619273467,0.7622832369942196,1.0940999751801386,1.0,0.004729093327290067,1.275796698087278,0.0926928817843949,0.07702416587573921,0.21617605571543072,0.42060152274606255
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",frozenset({'Native-country_Un***********'}),0.0610309063428363,0.8909678428102361,0.05498514619273467,0.9009393680614859,1.0111917902893086,1.0,0.0006085712237042587,1.100660828182875,0.01178731070012551,0.061298007088489925,0.09145490200560685,0.48132665975463884
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",frozenset({'Sex_Male'}),0.05550633241257101,0.6731641215406264,0.05498514619273467,0.9906103286384977,1.4715732715691279,1.0,0.017620274694284302,34.808021055923604,0.3392877971369408,0.0816184434473155,0.9712709895689453,0.5361459819098342
"frozenset({'Native-country_Un***********', 'Sex_Male', 'Occupation_Craft-repair', 'Workclass_Private'})",frozenset({'Marital-status_Married-civ-spouse'}),0.08552665867514463,0.46124980455516756,0.05498514619273467,0.6429006703229738,1.393823182088915,1.0,0.015535991594567679,1.508684421032372,0.3089744330812494,0.11180584993641375,0.33717085822645826,0.38105485493549823
"frozenset({'Sex_Male', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Native-country_Un***********', 'Workclass_Private'})",0.07974149163496118,0.6157294001146609,0.05498514619273467,0.6895424836601307,1.1198790954788327,1.0,0.005885965384091765,1.237755826999092,0.11632216536974847,0.08584913337130769,0.19208621103850923,0.38942165659221195
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Sex_Male', 'Workclass_Private'})",0.07270547766717048,0.461614634909053,0.05498514619273467,0.7562724014336918,1.6383198110317538,1.0,0.021423233663515458,2.2089634832407974,0.42016700620546216,0.11471131890833969,0.5472989899620759,0.437693612933172
"frozenset({'Occupation_Craft-repair', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})","frozenset({'Native-country_Un***********', 'Sex_Male'})",0.06165632980663991,0.5974878824203887,0.05498514619273467,0.8918005071851226,1.4925834203908714,1.0,0.018146236258752294,3.7200924616928144,0.3517055714843781,0.09101104209799862,0.7311894770634401,0.49191386140833243
"frozenset({'Native-country_Un***********', 'Occupation_Craft-repair', 'Workclass_Private'})","frozenset({'Sex_Male', 'Marital-status_Married-civ-spouse'})",0.09037369051962266,0.4100171991452546,0.05498514619273467,0.6084198385236448,1.4838885778254955,1.0,0.017930378729458935,1.5066718360561542,0.3584933184126468,0.12344956704891179,0.3362854630524004,0.3712621628108246
"frozenset({'Occupation_Craft-repair', 'Marital-status_Married-civ-spouse'})","frozenset({'Native-country_Un***********', 'Sex_Male', 'Workclass_Private'})",0.08047115234273206,0.4050659300568093,0.05498514619273467,0.6832901554404146,1.6868615816308845,1.0,0.02238902402628272,1.8784830347490524,0.4428171370410455,0.1277085098656337,0.4676555595650666,0.40951692537846773
"frozenset({'Race_White', 'Sex_Male', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",frozenset({'Workclass_Private'}),0.3660290821910669,0.6967217386772294,0.23766091624537447,0.6492951730029901,0.9319289710060121,1.0,-0.017359502305216185,0.8647678559763774,-0.10331216117071186,0.28804244836081105,-0.156379707096001,0.49520413946379305
"frozenset({'Race_White', 'Sex_Male', 'Workclass_Private', 'Marital-status_Married-civ-spouse'})",frozenset({'Relationship_Husband'}),0.23984989836868714,0.4065252514723511,0.23766091624537447,0.9908735332464146,2.437421856717815,1.0,0.1401558759954261,65.02787601724368,0.7758078775959439,0.5814843152257078,0.9846219796609254,0.7877444589308996
"frozenset({'Race_White', 'Workclass_Private', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",frozenset({'Sex_Male'}),0.23771303486735812,0.6731641215406264,0.23766091624537447,0.9997807498355623,1.4851961324787035,1.0,0.07764102995013303,1490.6984416527505,0.4285633490947387,0.3530231477897345,0.9993291735121885,0.6764156149301689
"frozenset({'Sex_Male', 'Workclass_Private', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})",frozenset({'Race_White'}),0.26403293896909363,0.8543284515557409,0.23766091624537447,0.9001184366363996,1.0535976356602366,1.0,0.012090064336197276,1.4584428150565552,0.06912139068725574,0.26985442064149606,0.31433718917445375,0.5891514584353301
"frozenset({'Race_White', 'Sex_Male', 'Workclass_Private', 'Relationship_Husband'})",frozenset({'Marital-status_Married-civ-spouse'}),0.2378172721113254,0.46124980455516756,0.23766091624537447,0.9993425378040762,2.166597205971391,1.0,0.12796774596418253,819.4390472715397,0.7064536126626743,0.5150796340223652,0.9987796529792795,0.7572983875461059
"frozenset({'Race_White', 'Sex_Male', 'Marital-status_Married-civ-spouse'})","frozenset({'Workclass_Private', 'Relationship_Husband'})",0.36884348777818315,0.2642414134570282,0.23766091624537447,0.6443408223823653,2.438455100404427,1.0,0.14019719169044725,2.0687181235457333,0.9346402494675998,0.6010280743376828,0.5166088658390907,0.771874553203017
"frozenset({'Race_White', 'Marital-status_Married-civ-spouse', 'Relationship_Husband'})","frozenset({'Sex_Male', 'Workclass_Private'})",0.3660812008130505,0.461614634909053,0.23766091624537447,0.6492027334851936,1.4063738113786168,1.0,0.06867247638499044,1.5347478913956214,0.45581783118488484,0.4027912728557547,0.3484271875489265,0.5820248735733522
